model,seed,concept,layer,rank,direction,context,eval_lang,acc,logit_diff,n
facebook/xglm-564M,0,side,20,1,hi,informative,hi,0.5083333333333333,0.0477718710899353,120
facebook/xglm-564M,0,side,20,1,hi,neutral,bn,0.5,-0.2652078866958618,120
facebook/xglm-564M,0,side,20,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,20,1,hi,neutral,hi,0.5,0.2596997241179148,120
facebook/xglm-564M,0,side,22,1,hi,informative,bn,0.375,-0.6272509912649791,120
facebook/xglm-564M,0,side,22,1,hi,informative,en,0.5,0.09698588053385417,120
facebook/xglm-564M,0,side,22,1,hi,informative,hi,0.5416666666666666,0.08839681446552276,120
facebook/xglm-564M,0,side,22,1,hi,neutral,bn,0.5,-0.25954075853029884,120
facebook/xglm-564M,0,side,22,1,hi,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,22,1,hi,neutral,hi,0.5,0.2857034921646118,120
facebook/xglm-564M,0,side,0,1,en,informative,bn,0.4,-0.5934029837449392,120
facebook/xglm-564M,0,side,0,1,en,informative,en,0.5,0.08668171564737956,120
facebook/xglm-564M,0,side,0,1,en,informative,hi,0.525,0.09177569647630056,120
facebook/xglm-564M,0,side,0,1,en,neutral,bn,0.5,-0.23592604200045267,120
facebook/xglm-564M,0,side,0,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,0,1,en,neutral,hi,0.5,0.27958751618862154,120
facebook/xglm-564M,0,side,2,1,en,informative,bn,0.4083333333333333,-0.6010344326496124,120
facebook/xglm-564M,0,side,2,1,en,informative,en,0.5,0.08543516794840494,120
facebook/xglm-564M,0,side,2,1,en,informative,hi,0.525,0.08612452447414398,120
facebook/xglm-564M,0,side,2,1,en,neutral,bn,0.5,-0.2441491146882375,120
facebook/xglm-564M,0,side,2,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,2,1,en,neutral,hi,0.5,0.3075894018014272,120
facebook/xglm-564M,0,side,4,1,en,informative,bn,0.4083333333333333,-0.5872298340002696,120
facebook/xglm-564M,0,side,4,1,en,informative,en,0.5,0.09468708833058676,120
facebook/xglm-564M,0,side,4,1,en,informative,hi,0.5583333333333333,0.12460829317569733,120
facebook/xglm-564M,0,side,4,1,en,neutral,bn,0.5,-0.2267734448115031,120
facebook/xglm-564M,0,side,4,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,4,1,en,neutral,hi,0.5,0.30933889746665955,120
facebook/xglm-564M,0,side,6,1,en,informative,bn,0.45,-0.5394039392471314,120
facebook/xglm-564M,0,side,6,1,en,informative,en,0.5,0.1053789456685384,120
facebook/xglm-564M,0,side,6,1,en,informative,hi,0.5583333333333333,0.13366816937923431,120
facebook/xglm-564M,0,side,6,1,en,neutral,bn,0.5,-0.22363761464754742,120
facebook/xglm-564M,0,side,6,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,6,1,en,neutral,hi,0.5,0.27851936519145964,120
facebook/xglm-564M,0,side,8,1,en,informative,bn,0.45,-0.5131839911142985,120
facebook/xglm-564M,0,side,8,1,en,informative,en,0.5,0.1227524439493815,120
facebook/xglm-564M,0,side,8,1,en,informative,hi,0.5583333333333333,0.1075233111778895,120
facebook/xglm-564M,0,side,8,1,en,neutral,bn,0.5,-0.19093367457389832,120
facebook/xglm-564M,0,side,8,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,8,1,en,neutral,hi,0.5,0.2627943674723307,120
facebook/xglm-564M,0,side,10,1,en,informative,bn,0.45,-0.5003758490085601,120
facebook/xglm-564M,0,side,10,1,en,informative,en,0.5,0.14036064545313517,120
facebook/xglm-564M,0,side,10,1,en,informative,hi,0.5583333333333333,0.13341073393821717,120
facebook/xglm-564M,0,side,10,1,en,neutral,bn,0.5,-0.14079033335049948,120
facebook/xglm-564M,0,side,10,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,10,1,en,neutral,hi,0.5,0.26837801734606426,120
facebook/xglm-564M,0,side,12,1,en,informative,bn,0.45,-0.5244520286719004,120
facebook/xglm-564M,0,side,12,1,en,informative,en,0.5,0.13768885930379232,120
facebook/xglm-564M,0,side,12,1,en,informative,hi,0.525,0.11893126964569092,120
facebook/xglm-564M,0,side,12,1,en,neutral,bn,0.5,-0.16741496125857036,120
facebook/xglm-564M,0,side,12,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,12,1,en,neutral,hi,0.5,0.2615467349688212,120
facebook/xglm-564M,0,side,12,4,en,informative,bn,0.44166666666666665,-0.49947885076204934,120
facebook/xglm-564M,0,side,12,4,en,informative,en,0.5,0.14187005360921223,120
facebook/xglm-564M,0,side,12,4,en,informative,hi,0.5166666666666667,0.11511259476343791,120
facebook/xglm-564M,0,side,12,4,en,neutral,bn,0.5,-0.15933871467908223,120
facebook/xglm-564M,0,side,12,4,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,12,4,en,neutral,hi,0.5,0.24755796492099763,120
facebook/xglm-564M,0,side,14,1,en,informative,bn,0.44166666666666665,-0.5467005133628845,120
facebook/xglm-564M,0,side,14,1,en,informative,en,0.5,0.11869862874348959,120
facebook/xglm-564M,0,side,14,1,en,informative,hi,0.525,0.09351723293463389,120
facebook/xglm-564M,0,side,14,1,en,neutral,bn,0.5,-0.20261128346125284,120
facebook/xglm-564M,0,side,14,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,14,1,en,neutral,hi,0.5,0.2652023216088613,120
facebook/xglm-564M,0,side,16,1,en,informative,bn,0.4083333333333333,-0.5665457169214885,120
facebook/xglm-564M,0,side,16,1,en,informative,en,0.5,0.12823124329249064,120
facebook/xglm-564M,0,side,16,1,en,informative,hi,0.5416666666666666,0.09440180957317353,120
facebook/xglm-564M,0,side,16,1,en,neutral,bn,0.5,-0.2141681710879008,120
facebook/xglm-564M,0,side,16,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,16,1,en,neutral,hi,0.5,0.27297036747137704,120
facebook/xglm-564M,0,side,18,1,en,informative,bn,0.4,-0.5923806846141815,120
facebook/xglm-564M,0,side,18,1,en,informative,en,0.5,0.08500022093454997,120
facebook/xglm-564M,0,side,18,1,en,informative,hi,0.5583333333333333,0.09733073910077412,120
facebook/xglm-564M,0,side,18,1,en,neutral,bn,0.5,-0.24731221000353495,120
facebook/xglm-564M,0,side,18,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,18,1,en,neutral,hi,0.5,0.2819019148747126,120
facebook/xglm-564M,0,side,20,1,en,informative,bn,0.4,-0.5876848340034485,120
facebook/xglm-564M,0,side,20,1,en,informative,en,0.5,0.07769587437311808,120
facebook/xglm-564M,0,side,20,1,en,informative,hi,0.5416666666666666,0.09793138404687246,120
facebook/xglm-564M,0,side,20,1,en,neutral,bn,0.5,-0.23450321555137635,120
facebook/xglm-564M,0,side,20,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,20,1,en,neutral,hi,0.5,0.28017299473285673,120
facebook/xglm-564M,0,side,22,1,en,informative,bn,0.4,-0.5841911296049754,120
facebook/xglm-564M,0,side,22,1,en,informative,en,0.5,0.0748226801554362,120
facebook/xglm-564M,0,side,22,1,en,informative,hi,0.5416666666666666,0.09727792541186014,120
facebook/xglm-564M,0,side,22,1,en,neutral,bn,0.5,-0.23535122076670328,120
facebook/xglm-564M,0,side,22,1,en,neutral,en,0.5,0.0,120
facebook/xglm-564M,0,side,22,1,en,neutral,hi,0.5,0.284712611635526,120
facebook/xglm-564M,0,gender,0,1,bn,informative,bn,0.5,0.3130045453707377,120
facebook/xglm-564M,0,gender,0,1,bn,informative,en,0.725,0.8842146794001261,120
facebook/xglm-564M,0,gender,0,1,bn,informative,hi,0.5,0.31547454198201497,120
facebook/xglm-564M,0,gender,0,1,bn,neutral,bn,0.5,0.2240941345691681,120
facebook/xglm-564M,0,gender,0,1,bn,neutral,en,0.6166666666666667,0.6877686659495036,120
facebook/xglm-564M,0,gender,0,1,bn,neutral,hi,0.5,0.29623203674952187,120
facebook/xglm-564M,0,gender,2,1,bn,informative,bn,0.5,0.2707114040851593,120
facebook/xglm-564M,0,gender,2,1,bn,informative,en,0.7333333333333333,0.8755391756693522,120
facebook/xglm-564M,0,gender,2,1,bn,informative,hi,0.5,0.3146124879519145,120
facebook/xglm-564M,0,gender,2,1,bn,neutral,bn,0.5,0.1810703416665395,120
facebook/xglm-564M,0,gender,2,1,bn,neutral,en,0.6166666666666667,0.6829325119654338,120
facebook/xglm-564M,0,gender,2,1,bn,neutral,hi,0.5,0.293062831958135,120
facebook/xglm-564M,0,gender,4,1,bn,informative,bn,0.5,0.2889630337556203,120
facebook/xglm-564M,0,gender,4,1,bn,informative,en,0.7083333333333334,0.873039714495341,120
facebook/xglm-564M,0,gender,4,1,bn,informative,hi,0.5,0.33962203065554303,120
facebook/xglm-564M,0,gender,4,1,bn,neutral,bn,0.5,0.20799255172411601,120
facebook/xglm-564M,0,gender,4,1,bn,neutral,en,0.6166666666666667,0.6867411772410075,120
facebook/xglm-564M,0,gender,4,1,bn,neutral,hi,0.5,0.30385398864746094,120
facebook/xglm-564M,0,gender,6,1,bn,informative,bn,0.5,0.23318774898846945,120
facebook/xglm-564M,0,gender,6,1,bn,informative,en,0.7583333333333333,0.8746528387069702,120
facebook/xglm-564M,0,gender,6,1,bn,informative,hi,0.5,0.3357867916425069,120
facebook/xglm-564M,0,gender,6,1,bn,neutral,bn,0.5,0.12147930463155111,120
facebook/xglm-564M,0,gender,6,1,bn,neutral,en,0.6333333333333333,0.6874437650044759,120
facebook/xglm-564M,0,gender,6,1,bn,neutral,hi,0.5,0.29168298045794167,120
facebook/xglm-564M,0,gender,8,1,bn,informative,bn,0.5,0.14667203426361083,120
facebook/xglm-564M,0,gender,8,1,bn,informative,en,0.6333333333333333,0.8700118064880371,120
facebook/xglm-564M,0,gender,8,1,bn,informative,hi,0.5,0.33440282940864563,120
facebook/xglm-564M,0,gender,8,1,bn,neutral,bn,0.5,0.06618361473083496,120
facebook/xglm-564M,0,gender,8,1,bn,neutral,en,0.5583333333333333,0.6816926797231039,120
facebook/xglm-564M,0,gender,8,1,bn,neutral,hi,0.5,0.3045785208543142,120
facebook/xglm-564M,0,gender,10,1,bn,informative,bn,0.5,0.17241015235582988,120
