model,seed,concept,layer,train_context,train_lang,test_context,test_lang,control,acc
bigscience/bloom-560m,1,side,20,informative,en,informative,en,shuffled,0.5
bigscience/bloom-560m,1,side,21,informative,en,informative,bn,none,0.4166666666666667
bigscience/bloom-560m,1,side,21,informative,en,informative,hi,none,0.75
bigscience/bloom-560m,1,side,21,informative,en,informative,en,none,1.0
bigscience/bloom-560m,1,side,21,informative,en,neutral,bn,none,0.4166666666666667
bigscience/bloom-560m,1,side,21,informative,en,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,21,informative,en,neutral,en,none,0.5
bigscience/bloom-560m,1,side,21,informative,en,informative,en,shuffled,0.5
bigscience/bloom-560m,1,side,22,informative,en,informative,bn,none,0.5
bigscience/bloom-560m,1,side,22,informative,en,informative,hi,none,0.5
bigscience/bloom-560m,1,side,22,informative,en,informative,en,none,1.0
bigscience/bloom-560m,1,side,22,informative,en,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,22,informative,en,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,22,informative,en,neutral,en,none,0.5
bigscience/bloom-560m,1,side,22,informative,en,informative,en,shuffled,0.5
bigscience/bloom-560m,1,side,23,informative,en,informative,bn,none,0.5
bigscience/bloom-560m,1,side,23,informative,en,informative,hi,none,0.5
bigscience/bloom-560m,1,side,23,informative,en,informative,en,none,1.0
bigscience/bloom-560m,1,side,23,informative,en,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,23,informative,en,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,23,informative,en,neutral,en,none,0.5
bigscience/bloom-560m,1,side,23,informative,en,informative,en,shuffled,0.5
bigscience/bloom-560m,1,side,0,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,0,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,0,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,0,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,0,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,0,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,0,neutral,bn,neutral,bn,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,1,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,1,neutral,bn,informative,hi,none,0.0
bigscience/bloom-560m,1,side,1,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,1,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,1,neutral,bn,neutral,hi,none,0.0
bigscience/bloom-560m,1,side,1,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,1,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,2,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,2,neutral,bn,informative,hi,none,0.0
bigscience/bloom-560m,1,side,2,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,2,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,2,neutral,bn,neutral,hi,none,0.0
bigscience/bloom-560m,1,side,2,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,2,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,3,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,3,neutral,bn,informative,hi,none,0.0
bigscience/bloom-560m,1,side,3,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,3,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,3,neutral,bn,neutral,hi,none,0.0
bigscience/bloom-560m,1,side,3,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,3,neutral,bn,neutral,bn,shuffled,0.8333333333333334
bigscience/bloom-560m,1,side,4,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,4,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,4,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,4,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,4,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,4,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,4,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-560m,1,side,5,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,5,neutral,bn,informative,hi,none,0.9166666666666666
bigscience/bloom-560m,1,side,5,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,5,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,5,neutral,bn,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,5,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,5,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-560m,1,side,6,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,6,neutral,bn,informative,hi,none,1.0
bigscience/bloom-560m,1,side,6,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,6,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,6,neutral,bn,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,6,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,6,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,7,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,7,neutral,bn,informative,hi,none,0.8333333333333334
bigscience/bloom-560m,1,side,7,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,7,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,7,neutral,bn,neutral,hi,none,0.9166666666666666
bigscience/bloom-560m,1,side,7,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,7,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-560m,1,side,8,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,8,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,8,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,8,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,8,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,8,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,8,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,9,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,9,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,9,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,9,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,9,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,9,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,9,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-560m,1,side,10,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,10,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,10,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,10,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,10,neutral,bn,neutral,hi,none,0.75
bigscience/bloom-560m,1,side,10,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,10,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,11,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,11,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,11,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,11,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,11,neutral,bn,neutral,hi,none,0.8333333333333334
bigscience/bloom-560m,1,side,11,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,11,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-560m,1,side,12,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,12,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,12,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,12,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,12,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,12,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,12,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,13,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,13,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,13,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,13,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,13,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,13,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,13,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,14,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,14,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,14,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,14,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,14,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,14,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,14,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-560m,1,side,15,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,15,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,15,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,15,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,15,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,15,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,15,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-560m,1,side,16,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,16,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,16,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,16,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,16,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,16,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,16,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-560m,1,side,17,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,17,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,17,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,17,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,17,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-560m,1,side,17,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,17,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-560m,1,side,18,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,18,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,18,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,18,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,18,neutral,bn,neutral,hi,none,0.75
bigscience/bloom-560m,1,side,18,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,18,neutral,bn,neutral,bn,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,19,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,19,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,19,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,19,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,19,neutral,bn,neutral,hi,none,0.75
bigscience/bloom-560m,1,side,19,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,19,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,20,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,20,neutral,bn,informative,hi,none,0.8333333333333334
bigscience/bloom-560m,1,side,20,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,20,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,20,neutral,bn,neutral,hi,none,0.6666666666666666
bigscience/bloom-560m,1,side,20,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,20,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,21,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,21,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,21,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,21,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,21,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,21,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,21,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,22,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,22,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,22,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,22,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,22,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,22,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,22,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,23,neutral,bn,informative,bn,none,1.0
bigscience/bloom-560m,1,side,23,neutral,bn,informative,hi,none,0.5
bigscience/bloom-560m,1,side,23,neutral,bn,informative,en,none,0.5
bigscience/bloom-560m,1,side,23,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-560m,1,side,23,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,23,neutral,bn,neutral,en,none,0.5
bigscience/bloom-560m,1,side,23,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,0,neutral,hi,informative,bn,none,0.0
bigscience/bloom-560m,1,side,0,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,0,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,0,neutral,hi,neutral,bn,none,0.0
bigscience/bloom-560m,1,side,0,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,0,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,0,neutral,hi,neutral,hi,shuffled,0.25
bigscience/bloom-560m,1,side,1,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,1,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,1,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,1,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,1,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,1,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,1,neutral,hi,neutral,hi,shuffled,0.25
bigscience/bloom-560m,1,side,2,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,2,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,2,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,2,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,2,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,2,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,2,neutral,hi,neutral,hi,shuffled,0.25
bigscience/bloom-560m,1,side,3,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,3,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,3,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,3,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,3,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,3,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,3,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,4,neutral,hi,informative,bn,none,0.6666666666666666
bigscience/bloom-560m,1,side,4,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,4,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,4,neutral,hi,neutral,bn,none,0.6666666666666666
bigscience/bloom-560m,1,side,4,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,4,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,4,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,5,neutral,hi,informative,bn,none,0.4166666666666667
bigscience/bloom-560m,1,side,5,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,5,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,5,neutral,hi,neutral,bn,none,0.3333333333333333
bigscience/bloom-560m,1,side,5,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,5,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,5,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,6,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,6,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,6,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,6,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,6,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,6,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,6,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,7,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,7,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,7,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,7,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,7,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,7,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,7,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,8,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,8,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,8,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,8,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,8,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,8,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,8,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,9,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,9,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,9,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,9,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,9,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,9,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,9,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,10,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,10,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,10,neutral,hi,informative,en,none,0.6666666666666666
bigscience/bloom-560m,1,side,10,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,10,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,10,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,10,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,11,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,11,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,11,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,11,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,11,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,11,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,11,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,12,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,12,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,12,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,12,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,12,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,12,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,12,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,13,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,13,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,13,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,13,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,13,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,13,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,13,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,14,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,14,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,14,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,14,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,14,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,14,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,14,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,15,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,15,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,15,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,15,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,15,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,15,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,15,neutral,hi,neutral,hi,shuffled,0.25
bigscience/bloom-560m,1,side,16,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,16,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,16,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,16,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,16,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,16,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,16,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,17,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,17,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,17,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,17,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,17,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,17,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,17,neutral,hi,neutral,hi,shuffled,0.4166666666666667
bigscience/bloom-560m,1,side,18,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,18,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,18,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,18,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,18,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,18,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,18,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,19,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,19,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,19,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,19,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,19,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,19,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,19,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,20,neutral,hi,informative,bn,none,0.5833333333333334
bigscience/bloom-560m,1,side,20,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,20,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,20,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,20,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,20,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,20,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,21,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,21,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,21,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,21,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,21,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,21,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,21,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,22,neutral,hi,informative,bn,none,0.5833333333333334
bigscience/bloom-560m,1,side,22,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,22,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,22,neutral,hi,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,22,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,22,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,22,neutral,hi,neutral,hi,shuffled,0.3333333333333333
bigscience/bloom-560m,1,side,23,neutral,hi,informative,bn,none,0.5
bigscience/bloom-560m,1,side,23,neutral,hi,informative,hi,none,1.0
bigscience/bloom-560m,1,side,23,neutral,hi,informative,en,none,0.5
bigscience/bloom-560m,1,side,23,neutral,hi,neutral,bn,none,0.4166666666666667
bigscience/bloom-560m,1,side,23,neutral,hi,neutral,hi,none,1.0
bigscience/bloom-560m,1,side,23,neutral,hi,neutral,en,none,0.5
bigscience/bloom-560m,1,side,23,neutral,hi,neutral,hi,shuffled,0.5
bigscience/bloom-560m,1,side,0,neutral,en,informative,bn,none,0.5
bigscience/bloom-560m,1,side,0,neutral,en,informative,hi,none,0.5
bigscience/bloom-560m,1,side,0,neutral,en,informative,en,none,0.5
bigscience/bloom-560m,1,side,0,neutral,en,neutral,bn,none,0.5
bigscience/bloom-560m,1,side,0,neutral,en,neutral,hi,none,0.5
bigscience/bloom-560m,1,side,0,neutral,en,neutral,en,none,0.5
