model,seed,concept,layer,train_context,train_lang,test_context,test_lang,control,acc
bigscience/bloom-1b7,4,side_aunt,22,informative,hi,informative,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,neutral,hi,none,0.9166666666666666
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,hi,informative,hi,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,0,informative,en,informative,bn,none,0.9166666666666666
bigscience/bloom-1b7,4,side_aunt,0,informative,en,informative,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,0,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,informative,en,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,informative,en,neutral,hi,none,0.25
bigscience/bloom-1b7,4,side_aunt,0,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,informative,en,informative,en,shuffled,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,1,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,informative,en,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,informative,en,informative,en,none,0.9166666666666666
bigscience/bloom-1b7,4,side_aunt,1,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,informative,en,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,2,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,3,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,3,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,4,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,5,informative,en,informative,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,5,informative,en,informative,hi,none,0.25
bigscience/bloom-1b7,4,side_aunt,5,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,5,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,informative,en,neutral,hi,none,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,5,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,informative,en,informative,en,shuffled,0.475
bigscience/bloom-1b7,4,side_aunt,6,informative,en,informative,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,6,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,6,informative,en,neutral,bn,none,0.9166666666666666
bigscience/bloom-1b7,4,side_aunt,6,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,7,informative,en,informative,bn,none,0.75
bigscience/bloom-1b7,4,side_aunt,7,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,informative,en,neutral,bn,none,0.75
bigscience/bloom-1b7,4,side_aunt,7,informative,en,neutral,hi,none,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,7,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,8,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,informative,en,neutral,hi,none,0.0
bigscience/bloom-1b7,4,side_aunt,8,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,9,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,informative,en,neutral,bn,none,0.16666666666666666
bigscience/bloom-1b7,4,side_aunt,9,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,10,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,10,informative,en,neutral,bn,none,0.08333333333333333
bigscience/bloom-1b7,4,side_aunt,10,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,11,informative,en,informative,bn,none,0.8333333333333334
bigscience/bloom-1b7,4,side_aunt,11,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,11,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,12,informative,en,informative,bn,none,0.9166666666666666
bigscience/bloom-1b7,4,side_aunt,12,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,12,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,informative,en,informative,en,shuffled,0.525
bigscience/bloom-1b7,4,side_aunt,13,informative,en,informative,bn,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,13,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,13,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,14,informative,en,informative,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,14,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,14,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,15,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,informative,en,informative,hi,none,0.75
bigscience/bloom-1b7,4,side_aunt,15,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,15,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,informative,en,neutral,hi,none,0.5916666666666667
bigscience/bloom-1b7,4,side_aunt,15,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,16,informative,en,informative,bn,none,0.75
bigscience/bloom-1b7,4,side_aunt,16,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,16,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,17,informative,en,informative,bn,none,0.16666666666666666
bigscience/bloom-1b7,4,side_aunt,17,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,17,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,18,informative,en,informative,bn,none,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,18,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,18,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,informative,en,informative,en,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,19,informative,en,informative,bn,none,0.16666666666666666
bigscience/bloom-1b7,4,side_aunt,19,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,19,informative,en,neutral,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,20,informative,en,informative,bn,none,0.08333333333333333
bigscience/bloom-1b7,4,side_aunt,20,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,20,informative,en,neutral,bn,none,0.3333333333333333
bigscience/bloom-1b7,4,side_aunt,20,informative,en,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,informative,en,informative,en,shuffled,0.475
bigscience/bloom-1b7,4,side_aunt,21,informative,en,informative,bn,none,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,21,informative,en,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,informative,en,neutral,bn,none,0.75
bigscience/bloom-1b7,4,side_aunt,21,informative,en,neutral,hi,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,21,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,22,informative,en,informative,bn,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,22,informative,en,neutral,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,22,informative,en,neutral,hi,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,22,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,22,informative,en,informative,en,shuffled,0.39166666666666666
bigscience/bloom-1b7,4,side_aunt,23,informative,en,informative,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,23,informative,en,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,en,informative,en,none,1.0
bigscience/bloom-1b7,4,side_aunt,23,informative,en,neutral,bn,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,23,informative,en,neutral,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,23,informative,en,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,23,informative,en,informative,en,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,0,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,1,neutral,bn,neutral,bn,shuffled,0.08333333333333333
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,2,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,3,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,4,neutral,bn,neutral,bn,shuffled,0.25
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,5,neutral,bn,neutral,bn,shuffled,0.4166666666666667
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,6,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,informative,en,none,0.5583333333333333
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,7,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,neutral,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,8,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,informative,hi,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,neutral,hi,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,9,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,10,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,11,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,12,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,13,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,14,neutral,bn,neutral,bn,shuffled,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,15,neutral,bn,neutral,bn,shuffled,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,16,neutral,bn,neutral,bn,shuffled,0.75
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,informative,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,17,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,informative,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,18,neutral,bn,neutral,bn,shuffled,0.6083333333333333
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,informative,hi,none,0.8333333333333334
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,19,neutral,bn,neutral,bn,shuffled,0.475
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,informative,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,neutral,hi,none,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,neutral,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,20,neutral,bn,neutral,bn,shuffled,0.5833333333333334
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,informative,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,informative,hi,none,0.6666666666666666
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,informative,en,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,neutral,bn,none,1.0
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,neutral,hi,none,0.5
bigscience/bloom-1b7,4,side_aunt,21,neutral,bn,neutral,en,none,0.5
