model,seed,concept,layer,rank,direction,context,eval_lang,acc,logit_diff,n
bigscience/bloom-560m,0,gender,16,1,random,informative,bn,0.5,0.587816470861435,120
bigscience/bloom-560m,0,gender,16,1,random,informative,en,0.9666666666666667,0.5648284912109375,120
bigscience/bloom-560m,0,gender,16,1,random,informative,hi,0.7083333333333334,0.4444645841916402,120
bigscience/bloom-560m,0,gender,16,1,random,neutral,bn,0.5,0.048371271292368574,120
bigscience/bloom-560m,0,gender,16,1,random,neutral,en,0.8583333333333333,0.5196238199869792,120
bigscience/bloom-560m,0,gender,16,1,random,neutral,hi,0.5416666666666666,0.18826795021692913,120
bigscience/bloom-560m,0,side,18,1,random,informative,bn,0.6666666666666666,0.3095658739407857,120
bigscience/bloom-560m,0,side,18,1,random,informative,en,0.5083333333333333,0.0760101318359375,120
bigscience/bloom-560m,0,side,18,1,random,informative,hi,0.6166666666666667,0.3237322270870209,120
bigscience/bloom-560m,0,side,18,1,random,neutral,bn,0.43333333333333335,-0.17904704411824543,120
bigscience/bloom-560m,0,side,18,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,18,1,random,neutral,hi,0.49166666666666664,-0.033740568161010745,120
bigscience/bloom-560m,0,gender,18,1,random,informative,bn,0.5,0.5782917181650797,120
bigscience/bloom-560m,0,gender,18,1,random,informative,en,0.9666666666666667,0.5597335815429687,120
bigscience/bloom-560m,0,gender,18,1,random,informative,hi,0.725,0.44109185139338175,120
bigscience/bloom-560m,0,gender,18,1,random,neutral,bn,0.5,0.04554392596085866,120
bigscience/bloom-560m,0,gender,18,1,random,neutral,en,0.85,0.5173009236653646,120
bigscience/bloom-560m,0,gender,18,1,random,neutral,hi,0.55,0.18345332543055218,120
bigscience/bloom-560m,0,side,20,1,random,informative,bn,0.6666666666666666,0.31893330613772075,120
bigscience/bloom-560m,0,side,20,1,random,informative,en,0.5083333333333333,0.08145243326822917,120
bigscience/bloom-560m,0,side,20,1,random,informative,hi,0.6166666666666667,0.3455146720012029,120
bigscience/bloom-560m,0,side,20,1,random,neutral,bn,0.43333333333333335,-0.18046130140622457,120
bigscience/bloom-560m,0,side,20,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,20,1,random,neutral,hi,0.49166666666666664,-0.029579187432924908,120
bigscience/bloom-560m,0,gender,20,1,random,informative,bn,0.5,0.5855643898248672,120
bigscience/bloom-560m,0,gender,20,1,random,informative,en,0.975,0.5643208821614584,120
bigscience/bloom-560m,0,gender,20,1,random,informative,hi,0.725,0.4572278618812561,120
bigscience/bloom-560m,0,gender,20,1,random,neutral,bn,0.5,0.04648647904396057,120
bigscience/bloom-560m,0,gender,20,1,random,neutral,en,0.85,0.5206281026204427,120
bigscience/bloom-560m,0,gender,20,1,random,neutral,hi,0.55,0.19758204619089761,120
bigscience/bloom-560m,0,side,22,1,random,informative,bn,0.65,0.32343600193659466,120
bigscience/bloom-560m,0,side,22,1,random,informative,en,0.5083333333333333,0.07990697224934896,120
bigscience/bloom-560m,0,side,22,1,random,informative,hi,0.625,0.32389724751313526,120
bigscience/bloom-560m,0,side,22,1,random,neutral,bn,0.45,-0.17848121921221416,120
bigscience/bloom-560m,0,side,22,1,random,neutral,en,0.5,0.0,120
bigscience/bloom-560m,0,side,22,1,random,neutral,hi,0.4666666666666667,-0.041971179842948916,120
bigscience/bloom-560m,0,gender,22,1,random,informative,bn,0.5,0.5862137685219447,120
bigscience/bloom-560m,0,gender,22,1,random,informative,en,0.9583333333333334,0.5626291910807292,120
bigscience/bloom-560m,0,gender,22,1,random,informative,hi,0.725,0.44478710889816286,120
bigscience/bloom-560m,0,gender,22,1,random,neutral,bn,0.5,0.054537823796272276,120
bigscience/bloom-560m,0,gender,22,1,random,neutral,en,0.8583333333333333,0.5202273050944011,120
bigscience/bloom-560m,0,gender,22,1,random,neutral,hi,0.55,0.18830360968907675,120
